Depth CCSF (m),Al2O3,SiO2,K2O,TiO2,Fe2O3,CaO,Section
26.9,12.621302181715125,47.794584680532644,1.316520551273228,0.7511721301628522,4.898897591973947,27.826988484766854,U1474F_4H3
26.92,12.660019863558158,47.69544029633624,1.259194560872564,0.733067670229016,4.782306290536425,28.07943693889224,U1474F_4H3
26.94,12.570327950245293,47.670651903306194,1.168701854848038,0.7237692879145208,4.659232803644344,28.416781820466266,U1474F_4H3
26.96,13.06236391229979,48.39004183638075,1.4184648095366759,0.7742106153456811,5.412775169027718,26.151609277834012,U1474F_4H3
27.02,13.23522944229807,48.755503455215916,1.3546551886439162,0.7449822333161428,5.019396686261599,26.099698614689,U1474F_4H4
27.04,13.140969151222956,47.91950737564211,1.3332401031217018,0.7451382534990689,4.955633583754888,27.11497715318393,U1474F_4H4
27.06,13.205076574371406,47.638408855183535,1.3169430194771834,0.7493122199991507,4.977771821963749,27.321953129429627,U1474F_4H4
27.08,12.642230998446653,47.855058241232044,1.330553346795627,0.7398782662559698,5.152095665844523,27.48964910184983,U1474F_4H4
27.1,13.334898591363725,47.65655266419319,1.337825689221452,0.7468180900187,4.996645309446288,27.1367252761813,U1474F_4H4
27.12,13.10106862846127,47.39658580310303,1.3512592107494268,0.7216737727555758,5.688851552356512,26.950026652998837,U1474F_4H4
27.14,12.684018808524124,47.99895109183619,1.4617637355790145,0.7368575946986107,6.268284741493972,26.059589648292746,U1474F_4H4
27.16,12.713608066727227,47.89292769797872,1.414808324188893,0.7458032747970291,5.497316895172223,26.945001361560564,U1474F_4H4
27.18,12.93501638262192,48.224100138143946,1.367264946728144,0.7450473452267842,4.85006535100039,27.087971456703457,U1474F_4H4
27.2,12.933459065492697,47.82421143381227,1.3678564738648986,0.7316707282883448,5.404734227269091,26.94753369169734,U1474F_4H4
27.22,13.205894244904787,47.596411106633084,1.344063286692547,0.7481314967069904,4.555180559905795,27.759784925581442,U1474F_4H4
27.24,13.337979700441098,47.427653713634804,1.3366908846145742,0.7546392227546156,4.769592126405919,27.582909972573656,U1474F_4H4
27.26,13.245822350132688,47.66877349671613,1.2919345522003796,0.7420838265923669,4.471189365144701,27.7896620296384,U1474F_4H4
27.28,13.082152663183718,48.01970065964223,1.3595557248147598,0.7600622962699028,5.11380006093193,26.8741942155821,U1474F_4H4
27.3,13.178808909939711,47.43401709606799,1.3650135741057952,0.74515769047096,5.324903100257157,27.161565249583024,U1474F_4H4
27.32,12.975010172688876,47.323861665536434,1.356746980497298,0.7596176586431452,4.859896155097183,27.934332987961707,U1474F_4H4
27.34,13.582352692229987,46.561584012409,1.2628842629916035,0.72258476815438,4.443233777980631,28.636826106659047,U1474F_4H4
27.36,13.102087961880605,46.37675447555648,1.2657778642487045,0.7301333004273954,4.425079472278491,29.309632546032983,U1474F_4H4
27.38,13.307204445994467,46.66863155482434,1.2789853997240697,0.7263886656510324,4.486759989218487,28.741495565012265,U1474F_4H4
27.4,12.763494920508855,46.989763179822866,1.2876287358032044,0.7101396896733289,5.159317548857738,28.299121545758652,U1474F_4H4
27.42,13.22689761270474,46.51939451203423,1.2413024759183027,0.7069621168867793,4.365270564017974,29.14963833886262,U1474F_4H4
27.44,12.683370913659845,46.57784112738295,1.1927593279996407,0.7106867176728022,4.169653766134637,29.875153767574773,U1474F_4H4
27.46,12.529856809626246,46.73078114390832,1.1904963941803604,0.7125974646813764,4.397339796842485,29.648394011185857,U1474F_4H4
27.48,12.531259715650444,45.88426970116397,1.129192005714271,0.6926316401669851,3.974058597942687,30.998053959786287,U1474F_4H4
27.5,12.594841395537529,46.24374516614678,1.1678724625675556,0.7105916657717777,4.312507366258296,30.17990756414271,U1474F_4H4
27.52,12.40345140796559,46.36664839562009,1.1358193756684596,0.6835532852037651,5.074601434242762,29.54539172172399,U1474F_4H4
27.54,12.737052267764259,46.000901986703525,1.0990601502703874,0.6833598130149261,4.400285431859838,30.288805970811715,U1474F_4H4
27.56,12.961662391724973,45.56642778516614,1.1071091114321499,0.6985580386709032,3.841342389921879,31.034365903508608,U1474F_4H4
27.58,12.248797186187359,45.50956370346072,1.0799529718118417,0.6876003274635166,3.8428377694267217,31.840713662074496,U1474F_4H4
27.6,12.547031734843612,45.24294080529118,0.9980919403121012,0.6528682315433894,3.736575483496344,32.03195742493803,U1474F_4H4
27.62,12.512035008542023,45.320325246130594,1.038653919110214,0.675618491902614,3.812472403246753,31.85036055149245,U1474F_4H4
27.64,12.751002770160014,44.8406172064251,1.0245742936693758,0.6820446845994548,3.8087555653264284,32.10247110024428,U1474F_4H4
27.66,12.583462430838395,45.101447851307114,1.0651283904617286,0.6749455758492733,3.907726392704999,31.87675497926314,U1474F_4H4
27.68,12.026532085779538,45.910338134172704,1.0827655130484892,0.6480337553528998,4.841279325652228,30.700516806418783,U1474F_4H4
27.7,12.68100145336194,45.747082880340734,1.1113968452834122,0.6863934406574033,3.976667951826846,31.006923048954302,U1474F_4H4
27.72,12.858692555932949,46.83939755124775,1.1799781224691714,0.6880886420648549,4.3171679608613145,29.326140787848622,U1474F_4H4
27.74,12.365455839947796,45.43285121819065,1.0258952313132508,0.6716076948454698,3.8211247410029587,31.89253089512453,U1474F_4H4
27.76,11.908921756837607,44.95253476533892,1.010859253806276,0.6775754541906545,3.8046296263008372,32.85494476395037,U1474F_4H4
27.78,12.521810889896443,44.289375398101804,0.9719290789879078,0.6641096799381199,4.020450045912167,32.7417905275882,U1474F_4H4
27.8,12.273345643545435,45.43526198236007,1.032455844749747,0.6719987658848308,4.216775263139369,31.57962812074522,U1474F_4H4
27.82,12.536803353881162,45.15921859050464,1.0609425862670672,0.6854054295671791,3.993168785373536,31.77392687483107,U1474F_4H4
27.84,12.627812939262139,45.38564939025094,1.0593450878178063,0.6765474944984446,4.011383137794403,31.448727570800923,U1474F_4H4
27.86,12.884014169567566,45.287762585141145,1.0748758134478593,0.685249045020837,4.017182467402804,31.26038153984444,U1474F_4H4
27.88,12.336529811206919,46.784688483671275,1.1710457172691373,0.7173492332142032,4.685026286742365,29.514826088320742,U1474F_4H4
27.9,12.562247728042397,47.353893646860506,1.1769498115818695,0.7156447153602107,4.595224991582126,28.805504726997537,U1474F_4H4
27.92,12.672876639187615,48.04100983321146,1.275551917806288,0.7363266481731479,4.870129010619233,27.613571571426917,U1474F_4H4
27.94,12.376501964344445,47.91165817995293,1.358957661828356,0.768997095368908,5.371223440788533,27.422127278141478,U1474F_4H4
27.96,12.944528051570671,47.51349568371343,1.4004961754130285,0.7655210457885979,5.613375892934649,26.9720487710043,U1474F_4H4
27.98,13.062166902501323,48.08281672808315,1.3388702885001964,0.7621545268016644,4.900578525497438,27.062878649040886,U1474F_4H4
28.0,12.576161408928163,48.399637392806525,1.3206040614431853,0.7535403692468388,4.8385316178469475,27.320990770152985,U1474F_4H4
28.02,13.11881285159068,48.18733423143422,1.3495563735842162,0.7531248188251526,5.064432803834843,26.73620454115553,U1474F_4H4
28.04,12.734400086854498,48.68327313757501,1.4755448272025475,0.7632259850180214,6.283396184465843,25.26962539930873,U1474F_4H4
28.06,12.774203990279679,49.29799783261653,1.5185961694736894,0.804702342425218,5.465084958339216,25.348880327290317,U1474F_4H4
28.08,13.236328598280998,49.90050787466773,1.6084646590816105,0.8217258105022769,5.76213435814989,23.880304319742148,U1474F_4H4
28.1,13.612251934343998,49.90564971181385,1.7320667646541803,0.8468344155264994,6.156172795539073,22.956489998547053,U1474F_4H4
28.12,13.69893778956155,50.01623873065807,1.8104307571097813,0.8548645185846075,6.499474002924482,22.32951982158617,U1474F_4H4
28.14,13.890076283330243,49.847408690291985,1.9699944478114246,0.8722963794246311,6.935941252450139,21.69374856711623,U1474F_4H4
28.16,13.839298135542213,49.598079607904864,1.9159583225936667,0.8671117677652809,6.647667542147536,22.34135024447108,U1474F_4H4
28.18,13.960688253311202,49.92117939486732,1.9640865609625764,0.8387519725971686,7.250961527064443,21.273797911621944,U1474F_4H4
28.2,14.033115326378928,49.47479462983871,1.9978819122961542,0.8165645073959626,7.849060851681915,21.038048392832966,U1474F_4H4
28.22,14.102940947280025,49.89660601906383,1.8814965965243513,0.8212758663189865,6.585432188018428,21.921714003219034,U1474F_4H4
28.24,14.146118256613994,49.69444893331017,1.830160704860638,0.8255152236611494,6.043411370783791,22.669811131194898,U1474F_4H4
28.26,13.90495755450247,49.481504481597405,1.7131878117463746,0.8095927672948137,5.630457786914095,23.669765218369484,U1474F_4H4
28.28,14.032639717936366,49.04321650301999,1.825669148241185,0.830853719131548,6.253438320907794,23.223648211187776,U1474F_4H4
28.3,13.410675258271054,48.30679433022815,1.824585383093929,0.8231826721330553,6.826371405803911,24.017856570894555,U1474F_4H4
28.32,14.031160825203017,48.462769783788,1.672896224352497,0.7876209671999633,5.700195328925286,24.5548224909559,U1474F_4H4
28.34,14.079113400627739,48.24753561965965,1.6553540644451008,0.8032979377458893,5.277158535587059,25.14700606235921,U1474F_4H4
28.36,14.306345449531769,47.930354246965514,1.6532525798778792,0.7968163839812487,5.776523895718804,24.74617306434943,U1474F_4H4
28.38,13.625764954449254,48.17800341074234,1.6543732189860167,0.8042640376422303,5.33855988374845,25.608500114856366,U1474F_4H4
28.4,13.736255388778455,48.170548673304026,1.8274136239352017,0.8515570015576047,6.017965866026764,24.605725066822604,U1474F_4H4
28.42,14.211106375588257,48.39590908674295,1.9894841400454537,0.8668664718194191,6.5072693054132476,23.238830240815314,U1474F_4H4
28.44,13.547958815897715,49.07612751689242,1.992345023913704,0.8759911592440314,6.472452738227185,23.24459036624959,U1474F_4H4
28.46,14.01176315608372,49.438741687926814,2.0050634191033723,0.854996398018963,6.2776389855434385,22.62126197374835,U1474F_4H4
28.52,14.359761840067959,50.653559854206925,1.8760068275775936,0.8050933770154156,5.687842200371399,21.827201521185355,U1474F_4H5
28.54,14.165170089964665,50.02682129309944,1.8868606122007539,0.8055953536731425,5.826470889174748,22.498547382311923,U1474F_4H5
28.56,14.185370008129565,50.14235471557644,1.8423382087232107,0.8154885272069424,5.330061913871115,22.893852246917373,U1474F_4H5
28.58,13.948283082778802,49.943712318708656,1.7489465507667363,0.7989999796178189,5.2371619383172225,23.53236175023542,U1474F_4H5
28.6,13.782041858559179,49.31912081911087,1.6583874289930394,0.7729569316168013,5.171467691098717,24.505490891046055,U1474F_4H5
28.62,13.793182573616917,49.095359827805304,1.6048958125764692,0.7641975707352423,4.990192325150982,24.96163751053975,U1474F_4H5
28.64,13.540935099580114,48.38713274667378,1.5048853369504074,0.744386807700237,4.731636520678581,26.300489108841518,U1474F_4H5
28.66,13.729567170924637,48.41561987231695,1.4645212030176868,0.7353128463440731,4.475688968566726,26.388755559254577,U1474F_4H5
28.68,13.43627222552921,48.30474415190762,1.3870925946912163,0.7394571126991838,4.220727565321699,27.121171970275725,U1474F_4H5
28.7,13.264970138169597,48.00662510854995,1.3666773878852312,0.7424343601124049,4.33747013224373,27.491288493463742,U1474F_4H5
28.72,13.04358610109097,47.58163837044352,1.248593321023167,0.7316310906360909,4.065452530246949,28.53856420698395,U1474F_4H5
28.74,13.076352009967467,46.76472230164329,1.2608219954994961,0.7248674361273153,4.432674718340315,28.95002715884677,U1474F_4H5
28.76,13.4128527251384,46.9957481856164,1.3033982385687248,0.7377743627146849,4.6212610646490635,28.138431043737384,U1474F_4H5
28.78,13.024145708137832,47.164785024963564,1.254956074790049,0.7335280022162244,4.452471038193283,28.579579772123694,U1474F_4H5
28.8,13.037834365088445,47.45281273317836,1.2549975689362278,0.753172762601446,4.517995185129679,28.192653005490502,U1474F_4H5
28.82,12.819512677674936,47.53529074678103,1.232550815092431,0.733068781185741,4.45314065571246,28.435901943978056,U1474F_4H5
28.84,13.468874026965874,47.09553583839415,1.2746160318946276,0.7564735130078589,4.7131278784844675,27.90083833167767,U1474F_4H5
28.86,12.870037314796729,47.183187131855995,1.2285025827056528,0.7573351927447083,4.422347740160537,28.74805565816104,U1474F_4H5
28.88,13.225936400445136,47.22662384962446,1.207238379143164,0.7392776053717318,4.23941625122019,28.570973134619965,U1474F_4H5
28.9,13.971084088738946,48.77389072162928,1.5638329096345294,0.8173820301119303,5.782215124501012,24.301060745808954,U1474F_4H5
28.92,13.668304248165374,49.98142681968205,1.6563803291316848,0.8374955732258359,5.951187456340343,23.114671193879367,U1474F_4H5
28.94,14.052619943008693,50.33710207606827,1.696255113678017,0.8402721091726345,6.087370870540765,22.195845507956278,U1474F_4H5
28.96,14.79204993695686,50.786418343773875,1.9189946808899265,0.8934126261367499,6.444355437485457,20.374234595181782,U1474F_4H5
28.98,14.930009850546453,50.73998193897525,2.0575861046914987,0.8955199643832399,7.167043328837422,19.419324432990802,U1474F_4H5
29.0,15.036823911897365,50.1816736673332,1.9342348543695695,0.8606518484741001,6.779227352784686,20.41685398556573,U1474F_4H5
29.02,14.275439636439252,49.95536348946868,1.8400208068814927,0.840926455264054,6.590143382709029,21.707571849662145,U1474F_4H5
29.04,14.54495932766338,49.11427080823535,1.784639649402185,0.8348050585815067,6.285109716846672,22.64568105969555,U1474F_4H5
29.06,14.441294582135283,48.55220606214294,1.6996625464688764,0.818216404340502,6.047078203925467,23.65100782141156,U1474F_4H5
29.08,14.237656934552112,48.796438607747476,1.6290414871226706,0.794881298395744,5.650456162743762,24.100991129862894,U1474F_4H5
29.1,13.841257744207367,48.43195410942235,1.4590735712424066,0.7695318386188903,5.139175319077978,25.568473037855654,U1474F_4H5
29.12,13.05006315538427,48.0609226347939,1.3398922519421126,0.7518795453697446,4.810633799732671,27.19607423320194,U1474F_4H5
29.14,13.486484332287485,47.480999333208764,1.3286002412616162,0.7497293837280379,4.898797865901273,27.26485446403747,U1474F_4H5
29.16,12.710783073210228,48.61305219590947,1.3307435696988474,0.7437920719383793,4.57801535074058,27.233079358927156,U1474F_4H5
29.18,13.127761477891246,48.66245698353303,1.3405563053673704,0.7169198913594884,4.702518301245972,26.659252661027537,U1474F_4H5
29.2,12.376299852253783,46.49106878674786,1.1016823118466992,0.673686931038958,4.013483437397263,30.553244301140097,U1474F_4H5
29.22,12.681220753867814,49.01423585266724,1.3036541118986282,0.7251121567587141,4.662698308337683,26.822544436894578,U1474F_4H5
29.24,12.656597484636615,52.333642287291674,1.621553374565169,0.7725611987899031,5.5907477442489535,22.234363530892324,U1474F_4H5
29.26,12.639983083481468,52.55291895324264,1.6750979245259978,0.7737648371618858,5.826225101060815,21.741475720951865,U1474F_4H5
29.28,11.613585600771083,55.56493914667958,1.3606320580424118,0.7144766146892705,4.952381062082385,21.003451138159917,U1474F_4H5
29.3,13.163043768332953,48.53230946014413,1.2141504136859864,0.7222766285631355,4.54992888802238,27.02775646167607,U1474F_4H5
29.32,12.891825475666517,46.795076506869,1.181778854794953,0.7082226390165792,4.254838082322755,29.377724061754833,U1474F_4H5
29.34,12.714739756757455,46.77975832872387,1.108918685280128,0.6904953067879298,4.010223481451328,29.905330061423943,U1474F_4H5
29.36,12.74540727859297,46.250854806764345,1.053945247011388,0.672000103821339,3.8929407450042715,30.594317439230345,U1474F_4H5
29.38,12.430514651312166,45.718007948258595,1.031470559874547,0.6734225548183639,3.921353811546913,31.434696094614058,U1474F_4H5
29.4,12.972940626483693,44.89003905970841,1.0397643361074094,0.6594564908695637,4.086046213788347,31.561218893467238,U1474F_4H5
29.42,12.586093391040158,45.43362609748101,1.1390164047948876,0.6733957894042795,4.742583548204132,30.634750389500184,U1474F_4H5
29.44,12.422613673768236,45.488343057355266,1.0697080901187972,0.6696258045065578,4.469326634118287,31.089848360557504,U1474F_4H5
29.46,13.044500667460133,46.942964841826495,1.193404593716211,0.7011766555162431,4.6756013121607936,28.651817549744777,U1474F_4H5
29.48,12.989540149922306,47.74245038335278,1.3081738377286831,0.7325568080941273,5.051685436736805,27.38505900458994,U1474F_4H5
29.5,13.0412159664953,47.65905208370356,1.3000240179513174,0.731871182636655,4.973197393035961,27.50410497660188,U1474F_4H5
29.52,13.395208870436088,47.66420494696801,1.3300526439764604,0.738475206045828,5.357394192684944,26.724129760313325,U1474F_4H5
29.54,13.104379779887557,47.95962074531105,1.3951953790074447,0.7716657496116561,5.697411050542166,26.28119291606478,U1474F_4H5
29.56,13.95823207675352,47.61874599500819,1.4293077670985856,0.7682401602280066,5.794389430613924,25.640550190722433,U1474F_4H5
29.58,13.646115410169235,47.79956124254156,1.3829710495865732,0.7724058808239593,5.150430008368151,26.45798202893518,U1474F_4H5
29.6,13.4234254827227,48.13376984231058,1.4198195930607704,0.7829272493314293,5.262208321181284,26.18731513181789,U1474F_4H5
29.62,13.697483263353124,48.293195998329175,1.4107451435896603,0.7697603914194164,5.189858276145154,25.848422547588132,U1474F_4H5
29.64,13.6712127198119,48.593045645044874,1.4447506996696382,0.7784975479322184,5.244294615050615,25.47766439291541,U1474F_4H5
29.66,13.351341299524591,48.530096784380305,1.431013260919211,0.7781284158717334,5.446329617446121,25.6725562422827,U1474F_4H5
29.68,13.432359848012801,48.62643452148534,1.4389681226923812,0.7639568127830381,5.924375695258115,25.02337062019299,U1474F_4H5
29.7,13.741619715883951,48.419809612344984,1.4939961197006557,0.7899625906994717,5.287914404807523,25.476163176988063,U1474F_4H5
29.72,13.943876233661278,48.05407968431463,1.468500696084246,0.7787774971422889,5.258840861076193,25.705390648146032,U1474F_4H5
29.74,13.35936573594985,48.087952861083316,1.3957917457940165,0.7574289620403858,4.968056286849358,26.640870028707724,U1474F_4H5
29.76,13.599553750068422,47.67313280439228,1.379214599937243,0.7577616570161374,4.8975665673238415,26.902236241686715,U1474F_4H5
29.78,13.559532804353557,47.449109132514046,1.340956518602739,0.7367342372062818,4.63578026645095,27.48735266129707,U1474F_4H5
29.8,12.668350794195286,47.922042519650965,1.3048779931998808,0.7242537389860673,4.549081824337649,28.040858750054795,U1474F_4H5
29.82,13.459516584355672,47.04365664392426,1.29549342079857,0.7284002754650708,4.584057332021062,28.09834136386002,U1474F_4H5
29.84,12.522254028184854,47.15093971687306,1.2276597088607013,0.716674527410688,4.181373004312182,29.410564634783167,U1474F_4H5
29.86,12.10559361438803,45.299327937297925,0.9817506176520421,0.6781621163988429,3.8866116200800835,32.25801971460774,U1474F_4H5
29.88,12.167752673579784,45.26479668598445,1.0118305060177037,0.7077185675553461,3.890870566215595,32.16649662107178,U1474F_4H5
29.9,12.457144547124562,45.127727084197204,1.0269794221210808,0.6893363476358166,4.374211028232811,31.534067191113184,U1474F_4H5
29.92,11.933960474950629,45.49992367653999,1.0786200591286623,0.713565280463458,4.481440318641716,31.501955810700196,U1474F_4H5
29.94,12.421620399086747,46.423606747128325,1.1873213558898592,0.7471137352548549,4.841879329190512,29.587924053874342,U1474F_4H5
29.96,12.882253644834467,46.94358966168411,1.252448983509388,0.75401802731152,4.763092810560268,28.614062492524905,U1474F_4H5
29.98,12.414459667990801,47.85009220063898,1.375243829514482,0.7941583968712133,5.344758781143307,27.430752744265856,U1474F_4H5
30.02,13.7520010563137,48.346508122315704,1.3692903825981442,0.7497439660270329,4.966934889865602,26.024987203304466,U1474F_4H6
30.04,13.464962644248951,47.834872883691446,1.4307612053267111,0.7637411364160998,5.0124075162524475,26.702720234489007,U1474F_4H6
30.06,13.338254292190738,47.94868109924175,1.3780411965331976,0.7409299063745187,4.767733514054437,27.035825612030024,U1474F_4H6
30.08,13.52088534625042,48.271239569704576,1.4650099425340424,0.7510474378340269,5.323760301105087,25.877523022996513,U1474F_4H6
30.1,12.74415738546522,48.68819558771584,1.4369681836225974,0.7200402496760685,5.695660461377257,25.924443752567672,U1474F_4H6
30.12,13.044214970145777,48.29570071492621,1.4887341374423915,0.7528130584905205,5.640381638785578,25.98762110063416,U1474F_4H6
30.14,13.056495745372123,48.15123526386583,1.4260532773819927,0.7386953212709987,5.45733206470313,26.379653947830587,U1474F_4H6
30.16,12.56891175936934,47.986095654140996,1.4487635156612129,0.7334982893638982,6.0320797053955,26.440116696493714,U1474F_4H6
30.18,12.943799900410072,47.6724407129875,1.4266547424726905,0.7395690890151131,5.508638141334957,26.918363034204337,U1474F_4H6
30.2,13.172582131595423,47.89472387738534,1.380693610933722,0.7455855761742448,4.985813050478448,27.030067373857488,U1474F_4H6
30.22,13.499525462449522,48.4071318178787,1.3920912323725176,0.7392357512366934,4.890099449126762,26.281381907360466,U1474F_4H6
30.24,13.252995332036233,48.38757058009199,1.3957507696397984,0.7510318292694026,5.01614225492033,26.40597485446692,U1474F_4H6
30.26,13.386075448892822,48.15458383607977,1.394863874825506,0.7504595559521084,4.750727835268172,26.772755069406266,U1474F_4H6
30.28,13.44635210814663,47.67677874833754,1.371441179206718,0.752039353606376,4.9555933856807455,27.007260845446652,U1474F_4H6
30.3,13.732859371869274,46.95067247543403,1.2995215680989654,0.741509379402591,4.747016917750248,27.737885907869543,U1474F_4H6
30.32,13.693255976013862,46.52898577335996,1.288056395809526,0.7291950635457027,4.614706068177404,28.3552663435182,U1474F_4H6
30.34,13.021149352254039,47.36570773381468,1.2123421573226638,0.7141520964717906,4.260382060838827,28.635732219722662,U1474F_4H6
30.36,13.55896956203287,47.502864684875846,1.2744848299101017,0.7206875224404803,4.416594622941772,27.73586439822359,U1474F_4H6
30.38,13.155582060360103,47.693245205860464,1.3267595372217367,0.7433541307992814,4.711294621719012,27.579230064464053,U1474F_4H6
30.4,13.751062037402148,47.46867182727825,1.2545721595842096,0.7131011880037886,4.467133367559849,27.554925040596398,U1474F_4H6
30.42,13.400714968316764,47.05303364888865,1.2396919760148233,0.713893100592698,4.314405236295115,28.487726690316595,U1474F_4H6
30.44,13.097913274681387,47.19573664434218,1.1737425064786933,0.6926367066559145,4.050593114604739,28.998843373661728,U1474F_4H6
30.46,12.735719195406492,46.96872569059633,1.102591019999002,0.6815004417170382,3.808714061596632,29.912215211109142,U1474F_4H6
30.48,12.973265569133888,46.67334034839889,1.1053341155037602,0.6846693494400313,3.713347161204794,30.059509076743293,U1474F_4H6
30.5,12.347668137846176,47.48238635580667,1.109628312895154,0.6814617445411807,3.6707095113411063,29.917611557994366,U1474F_4H6
30.52,12.396302923905221,46.28761841236457,0.9840208549872428,0.6399022351482193,3.473000714166855,31.428620479852555,U1474F_4H6
30.54,12.810037909568457,45.59621803463926,0.9722532386580804,0.6440972388472135,3.5584823331002435,31.628376865611397,U1474F_4H6
30.56,12.30649102269811,45.71048137874931,1.0033644532574704,0.6683870620433059,3.7691577847187383,31.751583918957714,U1474F_4H6
30.58,12.77102070767942,45.646579665362324,1.0505700323309692,0.6651707145179874,3.8802089028949376,31.195915597639022,U1474F_4H6
30.6,12.190643804539983,46.52744485901311,1.0100744849676937,0.6818595024536491,3.871794695293977,30.927648274156237,U1474F_4H6
30.62,12.504250949932636,46.65116679615408,1.121586346265936,0.7021351393145975,4.136641572207046,30.09368481655035,U1474F_4H6
30.64,13.213179221493522,47.25537105990226,1.219235642650085,0.7171053880990285,4.42974685792421,28.374827450355554,U1474F_4H6
30.66,13.3355865778008,47.62817843573604,1.2222412902923012,0.7169998831620257,4.535670822895821,27.77078861053765,U1474F_4H6
30.68,13.044088505681199,48.61221625137909,1.4110250474504962,0.7708163188707104,5.177614991212528,26.193704505830635,U1474F_4H6
30.7,13.449390208014163,48.63835337854602,1.3694444767306617,0.7628663745563864,4.814258431174983,26.175152751402425,U1474F_4H6
30.72,13.001746702756131,48.28308143262151,1.2377930285684096,0.7300992831472932,4.381816745602584,27.57492842772871,U1474F_4H6
30.74,12.832339538483078,48.45116645957885,1.2274487778499268,0.7379785657159387,4.472929449860648,27.48760282893622,U1474F_4H6
30.76,13.22246117868911,48.662452397388805,1.3267309935317089,0.7741721021291329,4.671891454935736,26.55175749375016,U1474F_4H6
30.79,13.216922892142131,48.79800471823018,1.5519552934344651,0.7893552418655742,5.788702494877413,25.064524979874882,U1474A_4H4
30.81,13.27033726817835,49.505875899739124,1.792862330147516,0.8167243091431948,6.344343240609778,23.479322572606687,U1474A_4H4
30.83,12.845146922923373,50.00942540177494,1.9712674304866187,0.7977545370685247,8.314925709451305,21.27094561871988,U1474A_4H4
30.85,13.439451140114112,49.622920536912716,1.8729489792026957,0.8153282246494804,6.313169699416378,23.145647040129273,U1474A_4H4
30.87,12.75094729923964,50.268172330335695,2.033015581727569,0.8157859191332755,7.545498585458419,21.796045904530057,U1474A_4H4
30.89,13.158873355721187,49.539378637157924,1.9480074238723826,0.8061099688303734,6.831821852266696,22.925274382576088,U1474A_4H4
30.91,13.751699644530568,48.96511581403315,1.8611403259404953,0.8090299462540429,6.40214843227838,23.420331457388023,U1474A_4H4
30.93,13.788528811705106,48.84221899692583,1.8304150182675114,0.828422523902563,5.870819189430633,24.049061080193013,U1474A_4H4
30.95,13.714748878564954,49.61804355767393,2.0128686103306825,0.8249908115727455,6.784970955367824,22.25384280691451,U1474A_4H4
31.01,14.001961092762912,48.87451687452485,1.7240300788486616,0.7933528701624949,5.55555404401083,24.260050660114906,U1474A_4H5
31.03,13.792895643135793,49.08228676559973,1.6652864204930928,0.7775945324514116,5.353206646310757,24.538195612433864,U1474A_4H5
31.05,14.396431761929263,49.12361877702662,1.6839846483555743,0.7796716852924346,5.4778223835792526,23.747936364241518,U1474A_4H5
31.07,13.578425031145297,49.234718065134345,1.6117053948893174,0.7723764906668815,4.91936561710223,25.09287502148659,U1474A_4H5
31.09,13.73257699467679,49.1968617963553,1.6893508617456798,0.7913969879339489,5.205901853499069,24.59337712621386,U1474A_4H5
31.11,13.746932544120886,49.066351650280765,1.6443484676103737,0.7857858666059545,5.2421226325078125,24.723924459298853,U1474A_4H5
31.13,13.837020302518583,48.68020210277194,1.6303922056780273,0.781957132846184,5.372488129809785,24.90740574680013,U1474A_4H5
31.15,13.120545555098051,48.99619549993369,1.6221142398436537,0.7792975921031665,5.432543472977498,25.25876926046859,U1474A_4H5
31.17,13.413320499218022,48.87179175306387,1.581285247016842,0.7545240148500155,5.6024371474728625,24.98610695880304,U1474A_4H5
31.19,13.38209455711157,48.59345916716605,1.5279570375722784,0.7489914662724529,5.1335404836286385,25.823422908673663,U1474A_4H5
31.21,13.23393730495186,48.87187988541662,1.5229896535011167,0.7483224613183517,5.024409033381423,25.80792728185528,U1474A_4H5
31.23,13.531314479455252,48.692909056853885,1.5155688543740122,0.7653423498248756,5.049072651766903,25.65525822814973,U1474A_4H5
31.25,13.316246534918458,48.469107731699076,1.4988273966176386,0.7310565658489034,5.576458756207122,25.61776863513345,U1474A_4H5
31.27,13.400227188502445,48.59887824414492,1.378501159037402,0.7409128077405133,4.408205922515251,26.682740298484113,U1474A_4H5
31.29,13.261122017142663,48.91480181928419,1.4944863473434074,0.7662288283847931,5.053744197383827,25.71908241088578,U1474A_4H5
31.31,13.587082108724147,48.699163412091075,1.420333144949907,0.7482369310017197,4.65996905276376,26.094680970894046,U1474A_4H5
31.33,13.487577771212335,48.571755964709844,1.440163874394628,0.7391360868067948,5.1129620635467745,25.85786985975428,U1474A_4H5
31.35,13.03339980295125,48.64001481094682,1.4572167571242807,0.749249087867235,5.382394448251806,25.947190713283273,U1474A_4H5
31.37,13.47734345695393,48.40359146972716,1.4620571010424837,0.7455728304791903,5.202068208320354,25.91883255390152,U1474A_4H5
31.39,13.773232967116607,47.95644662700717,1.3901846103674418,0.7366569832373699,4.790775174439875,26.562169258256194,U1474A_4H5
31.41,13.05922549848624,47.91391690587328,1.3940878073785972,0.7432515824188836,4.9402250177087925,27.15875880855885,U1474A_4H5
31.43,13.217640887948537,48.195039090873664,1.3603052558747004,0.7221833544240404,4.867702893433796,26.846594137869918,U1474A_4H5
31.45,13.432589852070327,47.936286973518115,1.3315979272816214,0.7271442193368844,4.614308093412825,27.167538554804878,U1474A_4H5
31.47,12.960982963034313,48.01339585698549,1.352841561727728,0.7468238306931939,4.625955619012696,27.50946578897124,U1474A_4H5
